comment,sentiment,model,video_id,reviewed
​ @ngochuetv2654 với cấu hình phần cứng như thế thì e không nghĩ nó đắt đâu,,VF7,b8mtVV98MPY,false
@ngochuetv2654 nói về giá thì xe Vin ko hề dat so với chất lượng ; cả xe xăng và điện .Q,,VF7,b8mtVV98MPY,false
Tôi đồng ý hoàn toàn với ý kiến của bạn,,VF7,b8mtVV98MPY,false
Đã mua và dùng chưa?,,VF7,b8mtVV98MPY,false
"Tôi đồng ý nhận xét của bạn về  ghế phía sau và nội thất . Nhưng nó không đắt .
Hy vọng phiên bản sau chiếc xe này được cải thiện những mục này .  
Dù không thích xe tàu nhưng nhìn cái phần nội thất của nó mê thật . Mọi người hãy xem qua chiếc Changan Huawei để thấy nó đẹp cỡ nào .",,VF7,b8mtVV98MPY,false
"Độ hoàn thiện hàng ghế sau rất tệ, nhất là khi gập hàng ghế sau lại, nhìn cứ thô thô.",,VF7,b8mtVV98MPY,false
Có tiền chưa mà cào phím m,,VF7,b8mtVV98MPY,false
Nó chỉ mất hàng ghế sau còn giá thì quá dẻ. Vậy còn kêu đắt thì chịu. Linh kiện khung gầm toàn của zf,,VF7,b8mtVV98MPY,false
"Chịu mấy thằng vf, nhận xét khen thìbnos đồng ý, chê 1 2 điểm thì vào khịa hội đồng. Xin hỏi bọn mày là xe ngon thế, ko điểm nào chê mà giá lại rẻ như chúng mày nói thì sao ko nằm top doanh số, bán vẫn kém vậy :)",,VF7,b8mtVV98MPY,false
"Ngta nói đúng các ông còn nhảy vào cắn 😂 đắt bỏ mẹ ra. Bên Mỹ nó nhập lại mà giá còn ngang bên Việt Nam, xe sx tại Việt Nam ngang giá nước khác nhập 😂.",,VF7,b8mtVV98MPY,false
"​​ @LanHoang-rb2bq Chú thử tìm hiểu giá xe nhập Mỹ ở Việt bao nhiêu . Và nước khác nước nào , xe điện loại gì ?
Comment thì phải gắn não vào .",,VF7,b8mtVV98MPY,false
Bác nhận xe chạy lâu chưa. Lên cái clip cho ae mở rộng tầm mắt😮😊,,VF7,b8mtVV98MPY,false
"Tôi chê đắt nên ko mua, mấy người khen xe ngon ko chỗ nào chê lại còn rẻ thì chắc chắn là mua rồi, xin clip của họ đi bạn :)",,VF7,b8mtVV98MPY,false
xe đẹp quá,,VF7,DyjJ8dz5t_o,false
Mẫu xe VF 7 đẹp OK,,VF7,DyjJ8dz5t_o,false
Rất chuẩn mình đang đi chiếc này có hub,,VF7,DyjJ8dz5t_o,false
VF 7 đẹp quá,,VF7,DyjJ8dz5t_o,false
item này đẹp,,VF7,DyjJ8dz5t_o,false
vios 2019 có độ dc HUD kèm cảnh báo tốc độ k ad,,VF7,DyjJ8dz5t_o,false
Không biết con này đi tn nhưng thấy bên ngoài đẹp thật,,VF7,DyjJ8dz5t_o,false
Mạnh Linh nay giống NTK Đỗ Mạnh Cường qué,,VF7,DyjJ8dz5t_o,false
Rẻ hơn tôi mua VF6+ 2024.,,VF7,DyjJ8dz5t_o,false
"Càng A to đi càng an toàn, lắp cam360 nữa là oke😅",,VF7,DyjJ8dz5t_o,false
eco lắp thêm hub thì như shit luôn vì nó hay lỗi khi up phần mềm,,VF7,DyjJ8dz5t_o,false
Có nên đổi CRV 2022 lấy Vf7 ko nhỉ😂,,VF7,DyjJ8dz5t_o,false
"Cụm đèn pha của ev Vinfast quá đơn giản, trông quá rẻ tiền",,VF7,DyjJ8dz5t_o,false
nội thất ta nói to xấu dau xấu đớn thua cái con morning xe thì ồn mà kiu êm,,VF7,DyjJ8dz5t_o,false
Cùng tầm giá 700 lăn bánh thì chọn Vinfast MPV 7 ngon hơn VF7 khá nhiều !,,VF7,DyjJ8dz5t_o,false
tầm 700 mua thế nào dc,,VF7,DyjJ8dz5t_o,false
"Tôi ngồi sau bản 2 cầu thấy phía sau lắc lắm, mặc dù ghế rất ôm",,VF7,DyjJ8dz5t_o,false
"Uh hay lắm, đi ban đêm xe người ta phóng qua 2 bên bất chợt thì khỏi thấy luôn nhé, nhất là chỗ đèn đỏ 😂",,VF7,DyjJ8dz5t_o,false
700 limo gr chứ lấy đâu ra giá của mpv7,,VF7,DyjJ8dz5t_o,false
phuộc và lốp k đủ cân. về độ thêm. đi 2 người thôi thì ổn.,,VF7,DyjJ8dz5t_o,false
Đi khắp Việt Nam không tốn 1xu tiền xăng 😅😅😅 ngon,,VF7,DyjJ8dz5t_o,false
"Mỗi ng mỗi gu, sở thích khác nhau. Nhưng nhìn ai review 1 cái j đó mà cứ cho tay vào túi cảm giác coi thg ng xem",,VF7,DyjJ8dz5t_o,false
chỉ cần độ led nội thất nữa là xong,,VF7,DyjJ8dz5t_o,false
"Vô lăng đầm chắc, đánh lái chính xác thì ông cháu lại chê. Ông lại thích kiểu vô lăng nhẹ hều, lỏng lẻo, hỗng hễnh cơ",,VF7,DyjJ8dz5t_o,false
Xe Vinfast được cái mã bên ngoài thôi chứ chạy bên trong không ngon lắm. Mong trong 2-3 năm tới nữa khi mình có tiền mua xe thì xe cũng cải thiện nhiều để mua. Hoặc là chờ ông thaco ra mắt xe mới,,VF7,DyjJ8dz5t_o,false
Khâu thiết kế của vin vẫn còn nhiều điểm cần khắc phục. Chờ thêm vài năm nữa mới tính 😬,,VF7,DyjJ8dz5t_o,false
"mình vừa ra biển vf7p awd tc2 chạy bốc, và pải gọi là rất bốc, pm 1.17 thì vô lăng đã siết hơn và cảm giác lái khá okie
còn lại là vào cua tốc độ cao là sẽ hơi bị cảm giác quăng xe, này là mình nghĩ do xe quá nặng nhưng dàn chân chưa đáp ứng đc
quả cột A thì khỏi nói, sẽ có 1% tình huống nào đó có con xe máy nằm lọt trong cái cột A sẽ tạt đầu bạn và bạn ko biết :)))",,VF7,DyjJ8dz5t_o,false
"vf năm nay phải ra bản điện + thêm máy phát điện nhỏ trên xe, có thể giảm lượng pin để giảm khối lượng xe may ra mới bán được, thuần điện k ăn thua",,VF7,DyjJ8dz5t_o,false
Cảm giác lái ổn định =)) câu này hài vãi :)) xe lắc ngang.. gầm kêu rộp rộp .. tôi chủ xe vf7 2/2025 thấy dàn gầm con vf7 tệ thật,,VF7,DyjJ8dz5t_o,false
Stop talking and show us some functions.,,VF7,DyjJ8dz5t_o,false
Chắc riêng mình thấy chiếc này k đẹp😂,,VF7,DyjJ8dz5t_o,false
Hai ông tay cứ khư khư giữ hàng thế.,,VF7,DyjJ8dz5t_o,false
"Đã từng ngồi hàng sau và lái thử. Dập dềnh lắm, khả năng xác xe nặng mà treo phuộc không đáp ứng được. Cùng tầm giá thì gầm bệ honda toy vẫn oke hơn",,VF7,DyjJ8dz5t_o,false
cột a to nhất phân khúc và cửa sổ trời ko có rèm ủa cái gì đây,,VF7,DyjJ8dz5t_o,false
Vf7 có đèn nội thất k vậy,,VF7,DyjJ8dz5t_o,false
Vinno thì nên mua,,VF7,DyjJ8dz5t_o,false
Trẻ mà làm gì để mua oto nhanh thế :))) chỉ với :))),,VF7,DyjJ8dz5t_o,false
Hàng sau tôi ngồi 4 tiếng thấy  mỏi hơn cả mấy con hạng B xăng,,VF7,DyjJ8dz5t_o,false
"Chạy 30.000km tiên phong, chạy cực bám đường và đầm. 
Đạp là full lực

Đảm bảo cảm giác lái thì xe < 2 tỷ ko con nào bằng",,VF7,DyjJ8dz5t_o,false
"Ông bạn này ít tuổi nghe có vẻ hơi khệnh khạng, ngay từ đầu MC hỏi mà ông bạn kia ko thèm chào khán giả, anh em xem kênh mà đi trả lời luôn là mình ko ưa rồi. Dừng xem luôn video",,VF7,DyjJ8dz5t_o,false
nhìn nó láo :))  tưởng ngầu,,VF7,DyjJ8dz5t_o,false
Do lạnh thôi mà :v đeo bao tay thì may ra mới bỏ ra ngoài được,,VF7,DyjJ8dz5t_o,false
"Lạnh quá bác ạ, bác thông cảm",,VF7,DyjJ8dz5t_o,false
"bác nhìn mấy anh em đứng cứ nảy tưng tưng lên thì chắc lạnh quá thôi, thoáng tí :>",,VF7,DyjJ8dz5t_o,false
"lạnh vl thì chả đút tay vào áo, bố ông",,VF7,DyjJ8dz5t_o,false
"Thôi bỏ đi, led nội thất vớ vẩn lắp vào xe chói mắt lắm, ảnh hưởng tâm nhìn",,VF7,DyjJ8dz5t_o,false
@mexe2018 loại chỉ mỏng thôi b. ai kêu độ loại sáng quá đâu,,VF7,DyjJ8dz5t_o,false
Chuẩn. Con này trợ lực điện những vẫn có cảm giác điều khiển. Còn nhẹ quá ko phê. Chắc tuỳ cảm nhận mỗi ng.,,VF7,DyjJ8dz5t_o,false
Mình tính đổi xăng qua đc giảm 24tr nghe cái hết muôn 😢,,VF7,DyjJ8dz5t_o,false
Theo kỹ sư cấp thiên hà phải thiết kế như nào 😅😅😅,,VF7,DyjJ8dz5t_o,false
"Đúng đi vf7 thì phải hết sức cẩn thận cột A, lái mới ít kinh nghiệm rất dễ dính",,VF7,DyjJ8dz5t_o,false
"Mình đang chạy vf8 lux+ thì đời này dàn chân được nâng cấp nên xe cao hơn khoảng 2cm và treo cứng ngắc. Được cái vào cua hay se chỉ luồn kim cực tin tay, bẻ phát nào gọn phát đó, cảm giác xe dính xuống mặt đường. Hôm trước chạy con 7 awd mới của cậu em cùng cơ quan thì chạy thong dong thì êm thấm hơn con 8 của mình, con 8 nhiều người sẽ ko thích kiểu hơi nảy của nó, nhưng mà chạy tốc độ cao muốn bẻ hoặc vào cua gắt tí thì đuôi xe vẩy nhẹ cũng như xe nghiêng nhiều hơn xe mình. Nói chung là cũng phải đánh đổi thôi",,VF7,DyjJ8dz5t_o,false
Không nên mua vf7 chiếc xe đầu tiên. Mình có kinh nghiệm chạy vf7 còn thấy khá hồi hộp đối với giao thông VN,,VF7,DyjJ8dz5t_o,false
"@tienminh8354 bro chạy phố vs vf7 thì cứ phanh tái sinh mức vừa, mode eco hoặc normal là ngon
chịu khó quan sát chút là ổn, quả cột A cũng ko ảnh hưởng nhiều, ae thiếu exp thì pải tập thói quen quan sát kĩ hơn thôi",,VF7,DyjJ8dz5t_o,false
Nghe câu chạy bốc thì bít phog cách chạy như nào r 😂 cột A to hay nhỏ ý nghĩa gì nửa 😂😂😂,,VF7,DyjJ8dz5t_o,false
"@bipham2696 chạy như nào là chạy như nào, xe mạnh thì nói bốc, chứ chẳng lẽ yếu vs ỳ :))))",,VF7,DyjJ8dz5t_o,false
Bác nói đúng vọt tốt nhưng dừng lại không được thì chết cho bản thân và người chung quanh 😢.,,VF7,DyjJ8dz5t_o,false
Chuẩn chủ xe đây rồi :)),,VF7,DyjJ8dz5t_o,false
to nhưng vật liệu bằng gì nó mới quan trọng,,VF7,DyjJ8dz5t_o,false
"Đầu 2025 thì vf7 nó vẫn là dạng đời đầu. Đi vẫn kém.
Nhà mình vf89 đời đầu thực sự kém. Nhất là vf8 bị một lần sập vành trên cao tốc, kiểu như xe nặng xong gãy vành nhẹ. Trục nó mài vào vành tạo thành phoi như kiểu bào gỗ luôn. May không bị húc đít.
Được bảo hành free nhưng từ đó về sau lúc đi vào cua cứ ghê ghê răng.",,VF7,DyjJ8dz5t_o,false
Bác nói sau chứ mih thấy vf7 plus mình mua nữa năm 2025 cảm giác láy quá ok,,VF7,DyjJ8dz5t_o,false
"không phải dàn gầm chán đâu bác ạ, mà là khối lượng chiếc xe cảm giác giàn gầm chưa đủ vững để giúp xe vận hành ý ,vf6 plus em đi cũng bị như vậy ,vf8 và 9 ngồi đc mấy chuyến đi xa cũng có cảm giác y hệt luôn",,VF7,DyjJ8dz5t_o,false
​ @Colam1606 cái này bác nói chuẩn này. Do nó quá nặng phuộc yếu sẽ bồng bềnh laqcs ngang và mấy bác vf7 8 plus kêu đi 2 3 năm đã méo vành và nứt do xe nặng mà đi băm ổ gà nhỏ thôi đã dính,,VF7,DyjJ8dz5t_o,false
@Colam1606  Vậy hệ thống treo ko thuộc dàn gầm ak :)) mà còn phải bảo là dàn gầm ko chán :)) nếu bạn đã thực sự đi qua nhiều loại xe thì bạn ms thấy đc dàn treo con VF7 chán cỡ nào.. còn mới đi xe thì cứ tận hưởng cái sự sung sướng của bạn vs VF7 đi :)) mình cũng đi VF7 sau 3 đời xe và thật sự đến vs xe điện vì thời điểm này nó rất tiết kiệm.. và cũng đẹp nữa.. nhưng không thần thánh nó vì VF7 hoàn thiện thực sự chán về dàn treo và chi tiết hoàn thiện,,VF7,DyjJ8dz5t_o,false
​ @Colam1606 thì là dàn gầm tệ chứ còn gì nữa =))) đi tệ ng ta bảo tệ còn ngụy biện,,VF7,DyjJ8dz5t_o,false
Bác đi bản 1 cầu hay 2 cầu thế?,,VF7,DyjJ8dz5t_o,false
@mexe2018  Mình đi eco 1 cầu :)) vào XDV thì ae kỹ thuật đã xác nhận tiếng kêu ở gầm và cbi đc thay thước lái ở 3v2 km.. còn dàn treo sau thì ae cố vấn nói là tình trạng chung của VF7 rồi :)) xe nặng mà giảm xóc yếu nên ko dập tắt giao động nhanh đc nên cảm giác lắc ngang rất nhiều,,VF7,DyjJ8dz5t_o,false
"Dàn treo và hệ thống lái con này chán lắm, dàn treo và hệ thống lái con limogreen còn ngon hơn vf7. Ồn thì con nào tầm tiền này cũng ồn như nhau.",,VF7,DyjJ8dz5t_o,false
"Tui đang chạy vf7 nè, chạy rất đầm chắc, pin nằm dưới gầm nên ổn định , cực đầm",,VF7,DyjJ8dz5t_o,false
"@drpaint92  cảm giác nặng xe nó khác với đầm bác ạ, cái xe vf6 plus của em bé hơn mấy con hạng B kha khá mà nặng gần 1t8 ,xe bám đường đấy nhưng hệ thống treo chưa đủ chắc lên lùng bùng lắm bác ạ",,VF7,DyjJ8dz5t_o,false
@Colam1606 như đi xe đức hoặc lux a. Nó đầm là do tinh hoa cơ khí kỹ sư thiết kế nên cái chất đầm của nó rất ngon. Còn xe điện vin đầm chỉ đơn giản là do nó nặng thôi. Chứ chất kỹ thuật thì chưa ngon.,,VF7,DyjJ8dz5t_o,false
@Colam1606 uh tiến hốc bánh và gầm xe dội vào ồn lắm😢,,VF7,DyjJ8dz5t_o,false
@VN-Tuna ồn nữa b 😢,,VF7,DyjJ8dz5t_o,false
"​ @hoanghuynhuc2132  không tệ đâu bác ,chả phải bênh nhưng cái j đúng là phải khen ,bác thử hôm nào ra gara hỏi ngta có xe điện vào mà xem dàn gầm sắt thép phuộc này nọ hơi bị tử tế đấy ạ ,chả qua là hãng xe mới với cả xe điện nó rất nặng nên ngta sẽ cải thiện qua từng phiên bản thôi bác ạ ,bác thử ngó gầm mấy con b cùng phân khúc vf6 em đố nhìn gầm con nào tử tế hơn hẳn ấy ạ",,VF7,DyjJ8dz5t_o,false
"@Colam1606  thanh niên cãi cùn thật, xe nặng sao k làm khung gầm nó chắc chắn hơn, đến quỳ luôn.",,VF7,DyjJ8dz5t_o,false
@hoangvuanh5024 đúng đúng 😂,,VF7,DyjJ8dz5t_o,false
Bn đi xe máy là đẹp r,,VF7,DyjJ8dz5t_o,false
"Trời lạnh ông ạ, hơi run",,VF7,DyjJ8dz5t_o,false
Cùng tầm giá 750tr gầm bệ Honda Toy nào hơn chỉ mình mở mang với,,VF7,DyjJ8dz5t_o,false
Bản 1 câu đỡ dập dềnh hơn hẳn đấy. Bác đi 1 cầu hay 2 cầu thế?,,VF7,DyjJ8dz5t_o,false
"Mọi sự ss đều khập khẹo, có chê thì phải có kiến thức nha bạn",,VF7,DyjJ8dz5t_o,false
bản base này k có cửa sổ trời :D,,VF7,DyjJ8dz5t_o,false
​ @mexe2018 nhưng ko có rèm 😂,,VF7,DyjJ8dz5t_o,false
@pipiaypi  ?,,VF7,DyjJ8dz5t_o,false
Độ vào thì có :)),,VF7,DyjJ8dz5t_o,false
"Mỗi người một sở thích, vậy ông là nhật nô😂hay Hàn nô?",,VF7,DyjJ8dz5t_o,false
"​ @phaminhthuan3269 trả lời quá hay, mấy đứa tự nhục nó hay vậy đó ông ak 😂",,VF7,DyjJ8dz5t_o,false
TOYONO HAY KIANO HAY MANO HAY HUYNO HAY HÁNNO HAY MỸNO,,VF7,DyjJ8dz5t_o,false
Toàn vay thôi,,VF7,DyjJ8dz5t_o,false
"sinh năm 2000 năm nay 27 tuổi rồi, mua oto là quá bình thường bạn ạ, mức bình thường của xã hội thôi. Nếu bạn cần tham khảo thêm thì mình có thể chỉ cho bạn những người còn trẻ hơn mà tài sản đã chạm mốc triệu đô rồi, tất nhiên là tự thân nhé",,VF7,DyjJ8dz5t_o,false
@mexe2018  đối đáp hay tặng 100đ,,VF7,DyjJ8dz5t_o,false
"ông đi ké thì tôi ko nói, còn nếu chủ xe tôi chỉ cho chỗ làm lại ghế sau, 2tr5 là ngon luôn",,VF7,DyjJ8dz5t_o,false
​ @hoaphan-ck7lk t xin thông tin,,VF7,DyjJ8dz5t_o,false
ngồi sau mệt lắm. được duy nhất 1 cái là bốc thôi.,,VF7,DyjJ8dz5t_o,false
dưới 2 tỷ có bmw 330i rồi bác :)),,VF7,DyjJ8dz5t_o,false
"Con này ng trẻ chưa có knghiem và thích trải nghiệm mới dùng thôi, ng mua đi cho gia đình sẽ ko bh mua con này",,VF7,DyjJ8dz5t_o,false
700 được con này à,,VF7,DyjJ8dz5t_o,false
Xe vinfast con nào cũng bị bồng bềnh . Con limogre thì chưa đi thử lên ko Rõ,,VF7,DyjJ8dz5t_o,false
Vf6 plus hoặc vf7 plus không nên chọn eco,,VF7,DyjJ8dz5t_o,false
Tôi nói thật ông nào thương vợ thương con thì đừng mua cái con xe này về rồi cuối cùng hòa lại rớt vào thân. Nó lại sắp hủy mẫu ra sản phẩm mới tiếp nữa rồi. Mua về sau này cũng thành cục sắt vụn thôi. Chưa kể nó như quả bom nổ chậm sẵn sàng chảchảy bất kỳ lúc cháy bất kỳ lúc nào,,VF7,DyjJ8dz5t_o,false
Tao đéo dư tiền nên tao đéo tin VINFAST 😂,,VF7,DyjJ8dz5t_o,false
Thế nên mua con nào,,VF7,DyjJ8dz5t_o,false
Đúng rồi mua cho gia đình cứ 2 3 tỷ mà múc😂😂,,VF7,DyjJ8dz5t_o,false
"Đúng rồi, mua đi 1 mình mà",,VF7,DyjJ8dz5t_o,false
Tầm 750 bạn ơi,,VF7,DyjJ8dz5t_o,false
Limo nó ra sau.Cải tiến thêm nhiều về khung gầm và cách âm r,,VF7,DyjJ8dz5t_o,false
Lý do vì sao không nên chon eco bạn,,VF7,DyjJ8dz5t_o,false
@LuanLe-v2ztrải nghiệm bạn sẽ thấy bản eco thiếu nhiều chức năng,,VF7,DyjJ8dz5t_o,false
Tùy nhu cầu thôi,,VF7,DyjJ8dz5t_o,false
Chạy ăn từng bữa như chú thì 😂😂,,VF7,DyjJ8dz5t_o,false
tháng này chưa đóng tiền trọ kìa em,,VF7,DyjJ8dz5t_o,false
"@texasmannnnnn 3 tháng r Vin chớt rồi dậy ăn mùng thôi ông cháu ơi. VINFAST bán thân rồi dậy ăn mùng thôi. XE VIN rả sắt vụn hết rồi, bán đồng nát hết rồi bạn ơi, dậy dậy ăn mừng cho chiến thắng này bạn ơi.",,VF7,DyjJ8dz5t_o,false
Nhục nhỉ?!,,VF7,DyjJ8dz5t_o,false
vậy cũng khoe,,VF7,DyjJ8dz5t_o,false
"yep, đi xe máy cho lành ha bạn",,VF7,DyjJ8dz5t_o,false
"Nó mang phong cách của VF- 7, nhưng phóng khoáng hơn, đẹp hơn, trẻ trung và giá .. .mền hơn.",,VF8,oRLqiesRwwY,false
Phải có 7 chỗ,,VF8,oRLqiesRwwY,false
"Khi người ta chế tạo được pin xe điện đủ mạnh và phổ thông,thì công nghệ sẽ nhảy vọt lên một tầng cao hơn.😊",,VF8,oRLqiesRwwY,false
"Chủ kênh có tìm hiểu trước khi lên bài kg? Thông tin đưa sai tùm lum. Bản 2026 all new chỉ có 1 cấu hình thì sao có eco hay plus? Còn nếu nói Vf8 2026 thì sao lại đưa ảnh của Vf8 all new? 
Trục cơ sở hay chiều dài cũng đều đưa loạn hết lên",,VF8,oRLqiesRwwY,false
con xe này làm ra lại chạy taxi thôi,,VF8,oRLqiesRwwY,false
CÁC BANH MUA 1TY CHẠY 3 NĂM BÁN LẠI .500 TRIỆU THÌ CÁC BẠN NGHỈ GÌ,,VF8,oRLqiesRwwY,false
"Trước khi làm Video bạn lên tham khảo đầy đủ, chính xác các thống số của xe VF8 cũ và VF8 all New rồi hãy đăng Video, như vậy Video mới có giá trị cho mọi người tham khảo. Ở video này mình thấy thông số xe VF8 cũ và VF8 mới cứ loạn xạ, lẫn lộn hết với nhau, râu ông nọ cắm cằm bà kia",,VF8,oRLqiesRwwY,false
Vf8 mới làm j có HUD mà bạn review như thế?,,VF8,OWkOFWcv--o,false
A review thêm 1 nhánh sản phẩm nữa. Hay quá.,,VF8,OWkOFWcv--o,false
Em mới mua VF7 eco thấy rất ngon ạ,,VF8,OWkOFWcv--o,false
Chắc VF9 còn xịn hơn nữa quá!,,VF8,OWkOFWcv--o,false
"Vẫn nên có HUD, 1 option cực kỳ cần thiết",,VF8,OWkOFWcv--o,false
Không còn HUD đâu bạn,,VF8,OWkOFWcv--o,false
Bản này không có HUD.,,VF8,OWkOFWcv--o,false
HUD ở vf8 cũ quá đẳng cấp sang thể hệ mới ông lại cắt đi để tối ưu chi phí chán @@!,,VF8,OWkOFWcv--o,false
Vf8 mới nội thất đẹp nhưng ngoại thất bên ngoài thì xấu điên đảo,,VF8,OWkOFWcv--o,false
Nội thất nhìn chán,,VF8,OWkOFWcv--o,false
"xấu đau đớn, cắt giảm để giảm chi phí so với vf8 cũ thì chán quá a à",,VF8,OWkOFWcv--o,false
Nói thật lòng thì vf8 mới xấu quá,,VF8,OWkOFWcv--o,false
"Nội thất hơi lởm , với cả vẫn lăn tăn chuyện 40 cái máy tính nó nói chuyện với nhau  😑",,VF8,OWkOFWcv--o,false
"a quảng cáo hơi quá rồi, vf8 mới ko có hud & màn hình xe VF chưa bao h mượt cả, e chủ xe vf7 đây màn hình chậm như điện thoại cảm ứng đời 2010. Mượt thì phải màn xe trung, màn VF khởi động xe lên phải 2-30 giây mới khởi động xong",,VF8,OWkOFWcv--o,false
"Thực sự chưa hiểu giờ giá của VF8 còn thấp hơn cả VF7
Định vị VF8 còn thấp hơn VF7 ak
Nhìn ngoại hình giống như phiên bản to hơn của VF7",,VF8,OWkOFWcv--o,false
"Con 8 mới quá ngon
Nhìn đơn đặt cọc thì biết
Chắc 8 ngày bằng mấy năm hán vf8 cũ quá",,VF8,OWkOFWcv--o,false
VF8 cũ là thuê hẳn studio nổi tiếng thiết kế. Còn con mới thì đơn thuần giống một con xe điện TQ bình thường.,,VF8,OWkOFWcv--o,false
"​ @TuanDo-u8l con này cũng Ý thiết kế nhé bạn, Torino Design. Chẳng qua là con này khả năng để đánh thị trường giá rẻ Châu Á nên nó kg sang như bản cũ đánh thị trường Âu Mỹ. Chứ kg thì update cái thiết kế cũ VF8 là ngon, tương tự VF7 cuối năm ra thiết kế giống đời cũ.",,VF8,OWkOFWcv--o,false
"doanh số ko đạt thì phải thay đổi thôi, kinh doanh mà",,VF8,OWkOFWcv--o,false
Thực dụng mới là cái tốt nhất! Đẹp nhưng bán không chạy cũng vứt à,,VF8,OWkOFWcv--o,false
K có tiền sẽ chê😂,,VF8,OWkOFWcv--o,false
VF8 cũ trông hơi cục mịch giành cho người hơi già chứ bản mới này thì quá đẹp rồi,,VF8,OWkOFWcv--o,false
méo hiểu đi được tới cái xe nào rồi mà vẫn bảo cái nội thất này là lởm??? Méo hiểu nổi cái định nghĩa lởm là muốn nói tới cái gì 😂,,VF8,OWkOFWcv--o,false
Màn con này mượt thật. Ngay mấy con vf 6 vs 8 bên ấn còn mượt. Có vẻ ae vn làm tester phầm mềm hơi bị lâu,,VF8,OWkOFWcv--o,false
và cắt giảm đi một số thứ h,,VF8,OWkOFWcv--o,false
"quả đầu hơi xấu nên bản màu đen này đúng đẹp nhất, màu khác nó lộ cái mặt trc đen to quá",,VF8,YeiP5eJwZj4,false
có vẻ cải tiến rất tốt so với thế hệ cũ. nói chung là tích cực.,,VF8,YeiP5eJwZj4,false
"Xi nhan mà nó nên full màn hình thì rõ ràng và đẹp hơn là góc nhỏ bên phải, màn hình sau volang to ra tý nữa thì ok. Ghế  lì k có chỗ đễ móc treo đồ nữa.",,VF8,YeiP5eJwZj4,false
Thêm cái HUD thì kết. Mình rất thích HUD,,VF8,YeiP5eJwZj4,false
Màu đen đẹp đó,,VF8,YeiP5eJwZj4,false
"Nếu có bản plus tôi nghĩ vf8 all new cần điều chỉnh một số thứ như sau
1. Khử tiếng tạch khi bật xi nhan
2. Hãy đưa cần số lên sử dụng trên màn hình và có nút bấm dự phòng trên vô lăng tạo ra sự tiện lợi.
3. Chỉnh vô lăng thay sang chỉnh điện
4. Hai cần gạt phía sau: cần bên trái chỉnh xi nhan và đèn pha , cần bên phải chỉnh gạt mưa và adas 
Cần số là cần gạt sau vô lăng thì chỉ phù hợp với vf3 vf5 và vfe34 nếu có bản all new.Còn vf6 vf7 vf8 vf9 phải đưa lên màn hình và nút bấm dự phòng mới hiện đại chứ. Tự nhiên hai cần gạt phía sau đi sao chép nguyên bản so với vf3",,VF8,YeiP5eJwZj4,false
đáng nhất là hệ thống camera và giao diện camera,,VF8,YeiP5eJwZj4,false
Đẹp hơn bản cũ nhất là cái đầu xe 😂,,VF8,YeiP5eJwZj4,false
"Cái mặt ca lang xúc phạm con mắt thật sự. Sao không ốp giả cái mặt lưới tản như lux SA, lux A nhìn mạnh mẽ, sang chảnh hơn, này trông như kiểu bị tháo mất cản trước :v",,VF8,YeiP5eJwZj4,false
"Vf thời đầu mời chuyên gia châu âu, sau đó chuyên gia hàn quốc, còn con này mời chuyên gia bên trung, nên xe giống trung quốc ở phần nội thất😂",,VF8,YeiP5eJwZj4,false
Là 1 vinno nhưng k thể khen con này được. 1 con xe all new 2026 nhừng khác gi 2022,,VF8,YeiP5eJwZj4,false
Cách âm độ ồn trên xe có tốt không anh,,VF8,YeiP5eJwZj4,false
Limo Green 5chỗ,,VF8,YeiP5eJwZj4,false
Hud xịn sò giờ bị cắt hy vọng bản cao sẽ có,,VF8,YeiP5eJwZj4,false
"quả camera trên odo chối thế, thua con tuc 2023 của tôi nữa, ít ra nó còn to với bên nào nó hiện bên đó kk",,VF8,YeiP5eJwZj4,false
Limo bản prm,,VF8,YeiP5eJwZj4,false
Đợi vf8 erev ngon hơn😊,,VF8,YeiP5eJwZj4,false
"7 chổ thì ngon, chứ con MVP nó thiếu option quá",,VF8,YeiP5eJwZj4,false
tự hào hàng việt nanm,,VF8,YeiP5eJwZj4,false
Lắp biển vuông thì nó lại hợp lý,,VF8,YeiP5eJwZj4,false
Trong thiết kế ô tô thì càng xấu lại càng đẹp,,VF8,YeiP5eJwZj4,false
"Công nhận là đầu xấu bác ạ , cái đuôi chỗ phần đèn cũng xấu",,VF8,YeiP5eJwZj4,false
"sau đưa ai chủ vf8 cũ đi để đánh giá nhé, chứ review toàn so vf6 thấy ko lọt tai lắm",,VF8,YeiP5eJwZj4,false
Cái quan trọng là Khung vỏ có cứng như đời cũ không. Hay va đập cái lại bẹp dúm như Mazda thùng tôn di động,,VF8,YeiP5eJwZj4,false
Mẫu cũ đẹp hơn nhiều😢,,VF8,YeiP5eJwZj4,false
"Em xin kính cẩn , nghiêng mình kính bái, xin kính chào & xin chúc mừng các pác, các pác nà những anh hùng tiên phong của thời đại mới .
Thật gan dạ & oanh liệt. 1 lần lữa , xin khâm phục các anh ....",,VF8,YeiP5eJwZj4,false
Lúc bật/tắt xi nhan phiên bản cũ lại không có tiếng tạch nhưng ở bản mới lại có tiếng tạch ko biết nó cải tiến kiểu gì luôn. Hơn nữa chỉnh vị trí vô lăng lại không chỉnh điện đi mà lại cứ về chỉnh cơ kiểu cũ nên tôi không thích phiên bản mới này lắm,,VF8,YeiP5eJwZj4,false
